system_code,time_slot,record_id,timestamp,capacity,latitude,longitude,occupancy,vehicle_type,traffic_condition_nearby,queue_length,is_special_day,occupancy_raw,occupancy_clean,occupancy_anomaly_flag,available_spaces,utilization,date,month,day,day_of_week,day_name,is_weekend,hour,minute,slot_index,hour_sin,hour_cos,dow_sin,dow_cos,traffic_level,vehicle_priority,is_new_session,session_id,minutes_from_previous,session_step,session_size,session_progress,capacity_pressure,parking_stress_index,neighbor_utilization_mean,neighbor_queue_mean,neighbor_stress_mean,mean_neighbor_distance,lag_utilization_prev_day,lag_queue_prev_day,lag_stress_prev_day,spatial_utilization_gap,lag_occupancy_30m,lag_occupancy_60m,lag_utilization_30m,lag_utilization_60m,lag_utilization_120m,lag_queue_30m,rolling_utilization_3,rolling_utilization_6,rolling_queue_3,rolling_queue_6,rolling_stress_3,utilization_delta_30m,utilization_delta_60m,target_time_slot,target_occupancy_1h,target_available_spaces_1h,target_utilization_1h,target_stress_1h,target_time_slot_30m,target_utilization_30m,target_available_spaces_30m,target_time_slot_2h,target_utilization_2h,target_available_spaces_2h,future_demand_regime,current_utilization_band,target_utilization_band_1h,anomaly_flag,anomaly_score,anomaly_reason
BHMBCCMKT01,2016-12-12 10:30:00,1175,2016-12-12 10:29:00,577,26.14453614,91.73617216,99.0,car,low,2.0,0,99.0,99.0,0,478.0,0.17157712305025996,2016-12-12,12,12,0,Monday,0,10,30,21,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,2,False,68,30.0,5,18,0.2777777777777778,0.0034662045060658577,0.12045060658578854,1.6530906362737112,7.990549242304826,1.3582818172581337,0.001897330778018105,0.060658578856152515,3.0,0.04298093587521663,-1.4815135132234514,75.0,40.0,0.12998266897746968,0.06932409012131716,0.019064124783362217,2.0,0.07972270363951474,0.05407279029462738,1.3333333333333333,1.2,0.0560369728480647,0.04159445407279028,0.1022530329289428,2016-12-12 11:30:00,157.0,420.0,0.2720970537261698,0.2911611785095321,2016-12-12 11:00:00,0.24610051993067592,435.0,2016-12-12 12:30:00,0.28942807625649913,410.0,Stable,Low,Low,1,0.6147267347862555,Unusual demand pattern detected
BHMBCCMKT01,2016-11-23 11:30:00,871,2016-11-23 11:31:00,577,26.14453614,91.73617216,152.0,car,average,4.0,0,152.0,152.0,0,425.0,0.2634315424610052,2016-11-23,11,23,2,Wednesday,0,11,30,23,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,2,False,50,30.0,7,18,0.3888888888888889,0.006932409012131715,0.2850953206239168,1.9995375161127895,12.0,1.6027744489322966,0.001897330778018105,0.36221837088388215,7.0,0.4547660311958405,-1.7361059736517843,128.0,100.0,0.2218370883882149,0.1733102253032929,0.08145580589254767,4.0,0.1733102253032929,0.11842865395725015,3.3333333333333335,2.5,0.1885615251299827,0.041594454072790304,0.0901213171577123,2016-11-23 12:30:00,177.0,400.0,0.30675909878682844,0.41594454072790293,2016-11-23 12:00:00,0.2876949740034662,411.0,2016-11-23 13:30:00,0.31369150779896016,396.0,Busy,Low,Low,1,0.6146709855354648,Unusual demand pattern detected
BHMBCCTHL01,2016-11-26 12:00:00,2238,2016-11-26 12:01:00,387,26.14449459,91.73620513,401.0,car,high,8.0,0,401.0,387.0,1,0.0,1.0,2016-11-26,11,26,5,Saturday,1,12,0,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2,2,False,54,30.0,8,18,0.4444444444444444,0.020671834625323,0.9020671834625322,1.272178283765183,15.981145261505343,1.2932967263040391,0.0019019720877115978,1.0,8.0,0.9020671834625322,-0.27217828376518294,387.0,387.0,1.0,1.0,0.7700258397932817,5.0,0.9758828596037898,0.8027562446167097,4.666666666666667,3.3333333333333335,0.7843238587424634,0.0,0.0,2016-11-26 13:00:00,387.0,0.0,1.0,0.9018087855297157,2016-11-26 12:30:00,1.0,0.0,2016-11-26 14:00:00,1.0,0.0,Critical,Critical,Critical,1,0.6146251421408157,High queue and near-full utilization
BHMBCCTHL01,2016-12-11 12:30:00,2473,2016-12-11 12:32:00,387,26.14449459,91.73620513,403.0,car,high,11.0,1,403.0,387.0,1,0.0,1.0,2016-12-11,12,11,6,Sunday,1,12,30,25,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,2,False,67,30.0,9,18,0.5,0.028423772609819122,0.9028423772609818,0.7058185855903553,21.952863153763364,0.8969371604302822,0.0019019720877115978,1.0,8.0,0.9020671834625322,0.29418141440964474,387.0,387.0,1.0,1.0,0.689922480620155,7.0,0.9862187769164513,0.7627045650301465,7.0,5.166666666666667,0.7921619293712316,0.0,0.0,2016-12-11 13:30:00,387.0,0.0,1.0,0.9025839793281653,2016-12-11 13:00:00,1.0,0.0,2016-12-11 14:30:00,1.0,0.0,Critical,Critical,Critical,1,0.61458919900651,High queue and near-full utilization
BHMBCCMKT01,2016-12-05 13:30:00,1055,2016-12-05 13:29:00,577,26.14453614,91.73617216,177.0,cycle,high,9.0,1,177.0,177.0,0,400.0,0.30675909878682844,2016-12-05,12,5,0,Monday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.0,1.0,2,0,False,61,30.0,11,18,0.6111111111111112,0.01559792027729636,0.41629116117850956,1.999316328166732,20.0,1.8046850758056194,0.001897330778018105,0.35181975736568455,6.0,0.447313691507799,-1.6925572293799036,172.0,161.0,0.29809358752166376,0.27902946273830154,0.21837088388214904,6.0,0.27787406123627956,0.23310225303292895,8.333333333333334,6.666666666666667,0.3626227614095898,0.008665511265164683,0.027729636048526907,2016-12-05 14:30:00,165.0,412.0,0.28596187175043325,0.3010398613518197,2016-12-05 14:00:00,0.29462738301559793,407.0,2016-12-05 15:30:00,0.24610051993067592,435.0,Stable,Low,Low,1,0.6143630775466778,Unusual demand pattern detected
BHMBCCMKT01,2016-12-18 11:00:00,1282,2016-12-18 11:03:00,577,26.14453614,91.73617216,89.0,car,average,6.0,1,89.0,89.0,0,488.0,0.15424610051993068,2016-12-18,12,18,6,Sunday,1,11,0,22,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,2,False,76,30.0,6,18,0.3333333333333333,0.010398613518197574,0.20901213171577127,1.7825396237573228,19.962196969219306,1.651988263751477,0.001897330778018105,0.37261698440207974,5.0,0.36169844020797226,-1.628293523237392,44.0,18.0,0.07625649913344887,0.03119584055459272,0.010398613518197574,3.0,0.040439052570768345,0.024263431542461005,2.0,1.5,0.06198729058347776,0.07798960138648181,0.12305025996533796,2016-12-18 12:00:00,165.0,412.0,0.28596187175043325,0.40173310225303294,2016-12-18 11:30:00,0.2339688041594454,442.0,2016-12-18 13:00:00,0.37261698440207974,362.0,Busy,Low,Low,1,0.6142369002488447,Unusual demand pattern detected
BHMBCCTHL01,2016-11-25 13:30:00,2223,2016-11-25 13:27:00,387,26.14449459,91.73620513,402.0,car,high,7.0,0,402.0,387.0,1,0.0,1.0,2016-11-25,11,25,4,Friday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2,2,False,53,30.0,9,16,0.5625,0.01808785529715762,0.9018087855297157,1.3322302305948648,14.009427369247327,1.3349921141401864,0.0019019720877115978,1.0,7.0,0.9018087855297157,-0.3322302305948648,387.0,387.0,1.0,1.0,1.0,7.0,1.0,0.9776055124892334,7.666666666666667,6.166666666666667,0.9019810508182601,0.0,0.0,2016-11-25 14:30:00,387.0,0.0,1.0,0.8010335917312661,2016-11-25 14:00:00,1.0,0.0,2016-11-25 15:30:00,0.9509043927648578,19.0,Critical,Critical,Critical,1,0.6141018804841519,Unusual demand pattern detected
BHMBCCTHL01,2016-11-25 13:00:00,2222,2016-11-25 13:00:00,387,26.14449459,91.73620513,402.0,cycle,high,7.0,0,402.0,387.0,1,0.0,1.0,2016-11-25,11,25,4,Friday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2,0,False,53,30.0,8,16,0.5,0.01808785529715762,0.9018087855297157,1.3391901371145545,14.009427369247327,1.3398640487039692,0.0019019720877115978,1.0,7.0,0.9018087855297157,-0.3391901371145545,387.0,387.0,1.0,1.0,0.979328165374677,8.0,1.0,0.9397071490094747,7.0,5.5,0.8684754521963823,0.0,0.0,2016-11-25 14:00:00,387.0,0.0,1.0,0.8010335917312661,2016-11-25 13:30:00,1.0,0.0,2016-11-25 15:00:00,1.0,0.0,Critical,Critical,Critical,1,0.6141018804841519,Unusual demand pattern detected
BHMBCCMKT01,2016-12-07 14:30:00,1093,2016-12-07 14:26:00,577,26.14453614,91.73617216,157.0,car,average,3.0,0,157.0,157.0,0,420.0,0.2720970537261698,2016-12-07,12,7,2,Wednesday,0,14,30,29,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,2,False,63,30.0,13,18,0.7222222222222222,0.005199306759098787,0.2909878682842288,1.9995576241078856,8.009450757695173,1.6017578061105922,0.001897330778018105,0.34488734835355284,3.0,0.3419410745233969,-1.7274605703817159,174.0,183.0,0.30155979202772965,0.317157712305026,0.29809358752166376,5.0,0.3090699017908723,0.29867128827267475,5.333333333333333,5.166666666666667,0.35060658578856163,-0.02946273830155982,-0.04506065857885616,2016-12-07 15:30:00,125.0,452.0,0.21663778162911612,0.15199306759098788,2016-12-07 15:00:00,0.23743500866551126,440.0,2016-12-07 16:30:00,0.17850953206239167,474.0,Stable,Low,Low,1,0.6140044789015703,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 15:00:00,986,2016-11-29 14:55:00,577,26.14453614,91.73617216,152.0,bike,average,4.0,0,152.0,152.0,0,425.0,0.2634315424610052,2016-11-29,11,29,1,Tuesday,0,15,0,30,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,1,False,57,30.0,14,18,0.7777777777777778,0.006932409012131715,0.2850953206239168,1.9991554642059632,8.018901515390349,1.6024233807482737,0.001897330778018105,0.29636048526863085,2.0,0.20779896013864818,-1.735723921744958,169.0,180.0,0.292894280762565,0.3119584055459272,0.36048526863084923,3.0,0.32062391681109187,0.33535528596187175,4.0,5.0,0.3584633160023108,-0.02946273830155982,-0.04852686308492199,2016-11-29 16:00:00,128.0,449.0,0.2218370883882149,0.15563258232235702,2016-11-29 15:30:00,0.2391681109185442,439.0,,,,Stable,Low,Low,1,0.6138397920822419,Unusual demand pattern detected
BHMBCCMKT01,2016-11-30 11:00:00,996,2016-11-30 10:55:00,577,26.14453614,91.73617216,134.0,cycle,average,4.0,0,134.0,134.0,0,443.0,0.2322357019064125,2016-11-30,11,30,2,Wednesday,0,11,0,22,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,0,False,58,30.0,6,18,0.3333333333333333,0.006932409012131715,0.26325823223570194,1.952179949528397,8.0,1.5685914231054408,0.001897330778018105,0.28596187175043325,4.0,0.30086655112651645,-1.7199442476219844,107.0,81.0,0.1854419410745234,0.14038128249566725,0.060658578856152515,2.0,0.13691507798960137,0.09041016753321779,1.6666666666666667,1.1666666666666667,0.09612940496822646,0.0467937608318891,0.09185441941074524,2016-11-30 12:00:00,182.0,395.0,0.31542461005199307,0.42201039861351813,2016-11-30 11:30:00,0.2755632582322357,418.0,2016-11-30 13:00:00,0.3535528596187175,373.0,Busy,Low,Low,1,0.6136957045000231,Unusual demand pattern detected
BHMBCCMKT01,2016-11-26 12:30:00,927,2016-11-26 12:28:00,577,26.14453614,91.73617216,428.0,bike,high,8.0,0,428.0,428.0,0,149.0,0.7417677642980935,2016-11-26,11,26,5,Saturday,1,12,30,25,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2,1,False,54,30.0,9,18,0.5,0.01386481802426343,0.7206239168110918,1.993726305530012,15.981098484609651,1.7997353091431147,0.001897330778018105,0.6759098786828422,9.0,0.6746967071057192,-1.2519585412319185,368.0,298.0,0.6377816291161178,0.5164644714038128,0.3379549393414211,8.0,0.5274407856730213,0.39832466782206816,5.666666666666667,4.166666666666667,0.5035239745811669,0.10398613518197575,0.22530329289428075,2016-11-26 13:30:00,508.0,69.0,0.8804159445407279,0.8175043327556326,2016-11-26 13:00:00,0.8474870017331022,88.0,2016-11-26 14:30:00,0.9930675909878682,4.0,Critical,High,High,1,0.6129472874477797,Unusual demand pattern detected
BHMBCCMKT01,2016-10-19 15:30:00,285,2016-10-19 15:32:00,577,26.14453614,91.73617216,127.0,car,low,1.0,0,127.0,127.0,0,450.0,0.22010398613518198,2016-10-19,10,19,2,Wednesday,0,15,30,31,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,2,False,16,30.0,15,18,0.8333333333333334,0.0017331022530329288,0.15424610051993065,1.6900806946900973,6.0,1.18460558010974,0.001897330778018105,0.2720970537261698,2.0,0.19081455805892547,-1.4699767085549154,144.0,156.0,0.24956672443674177,0.2703639514731369,0.28942807625649913,4.0,0.2663200462160601,0.27845176198729055,4.0,5.333333333333333,0.28711727325245523,-0.029462738301559793,-0.05025996533795493,2016-10-19 16:30:00,110.0,467.0,0.19064124783362218,0.1337954939341421,2016-10-19 16:00:00,0.2027729636048527,460.0,,,,Stable,Low,Low,1,0.6124418344708805,Unusual demand pattern detected
BHMBCCTHL01,2016-11-20 11:30:00,2129,2016-11-20 11:27:00,387,26.14449459,91.73620513,367.0,car,high,10.0,1,367.0,367.0,0,20.0,0.9483204134366925,2016-11-20,11,20,6,Sunday,1,11,30,23,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2,2,False,47,30.0,7,18,0.3888888888888889,0.025839793281653745,0.86640826873385,0.44368895103775985,15.971717892258017,0.7124094506468662,0.0019019720877115978,0.979328165374677,5.0,0.7868217054263565,0.5046314623989326,327.0,248.0,0.8449612403100775,0.6408268733850129,0.40568475452196384,7.0,0.6770025839793282,0.5099052540913006,5.0,3.8333333333333335,0.5085271317829457,0.10335917312661502,0.3074935400516796,2016-11-20 12:30:00,387.0,0.0,1.0,0.9028423772609818,2016-11-20 12:00:00,1.0,0.0,2016-11-20 13:30:00,1.0,0.0,Critical,Critical,Critical,1,0.6124324320318453,High queue and near-full utilization
BHMBCCMKT01,2016-11-30 11:30:00,997,2016-11-30 11:28:00,577,26.14453614,91.73617216,159.0,car,average,5.0,0,159.0,159.0,0,418.0,0.2755632582322357,2016-11-30,11,30,2,Wednesday,0,11,30,23,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,2,False,58,30.0,7,18,0.3888888888888889,0.008665511265164644,0.2937608318890814,1.998612548338368,10.0,1.6016106068813112,0.001897330778018105,0.32582322357019067,5.0,0.3289428076256499,-1.7230492901061325,134.0,107.0,0.2322357019064125,0.1854419410745234,0.08492201039861352,4.0,0.18601964182553435,0.12420566146735991,2.6666666666666665,1.6666666666666667,0.16400924321201618,0.04332755632582322,0.09012131715771232,2016-11-30 12:30:00,189.0,388.0,0.3275563258232236,0.4305025996533795,2016-11-30 12:00:00,0.31542461005199307,395.0,2016-11-30 13:30:00,0.3483535528596187,376.0,Busy,Low,Low,1,0.6123988193231799,Unusual demand pattern detected
BHMBCCMKT01,2016-12-18 12:00:00,1284,2016-12-18 12:03:00,577,26.14453614,91.73617216,165.0,bike,high,9.0,1,165.0,165.0,0,412.0,0.28596187175043325,2016-12-18,12,18,6,Sunday,1,12,0,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,1,False,76,30.0,8,18,0.4444444444444444,0.01559792027729636,0.40173310225303294,1.9934649015937627,21.981098484609653,1.8011014202144122,0.001897330778018105,0.5268630849220104,8.0,0.5701906412478336,-1.7075030298433294,135.0,89.0,0.2339688041594454,0.15424610051993068,0.03119584055459272,6.0,0.15482380127094164,0.08665511265164645,5.0,3.1666666666666665,0.20924321201617566,0.051993067590987846,0.13171577123050257,2016-12-18 13:00:00,215.0,362.0,0.37261698440207974,0.4623916811091855,2016-12-18 12:30:00,0.3344887348353553,384.0,2016-12-18 14:00:00,0.5355285961871751,268.0,Busy,Low,Low,1,0.6123490747520706,Unusual demand pattern detected
BHMBCCTHL01,2016-12-17 13:30:00,2581,2016-12-17 13:27:00,387,26.14449459,91.73620513,402.0,car,high,7.0,0,402.0,387.0,1,0.0,1.0,2016-12-17,12,17,5,Saturday,1,13,30,27,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2,2,False,75,30.0,11,18,0.6111111111111112,0.01808785529715762,0.9018087855297157,1.3077199709639526,10.009427369247327,1.1180836844945559,0.0019019720877115978,1.0,7.0,0.9018087855297157,-0.30771997096395265,387.0,383.0,1.0,0.9896640826873385,0.8217054263565892,7.0,0.9595176571920758,0.8746770025839793,7.666666666666667,6.0,0.8736434108527131,0.0,0.01033591731266148,2016-12-17 14:30:00,387.0,0.0,1.0,0.9015503875968991,2016-12-17 14:00:00,1.0,0.0,2016-12-17 15:30:00,1.0,0.0,Critical,Critical,Critical,1,0.6115656084828082,Unusual demand pattern detected
BHMBCCMKT01,2016-11-20 10:30:00,815,2016-11-20 10:27:00,577,26.14453614,91.73617216,44.0,car,low,2.0,1,44.0,44.0,0,533.0,0.07625649913344887,2016-11-20,11,20,6,Sunday,1,10,30,21,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,2,False,47,30.0,5,18,0.2777777777777778,0.0034662045060658577,0.05372616984402079,1.2769446829365478,8.0,0.8968718122606636,0.001897330778018105,0.3396880415944541,4.0,0.33847487001733106,-1.200688183803099,28.0,24.0,0.04852686308492201,0.0415944540727903,0.038128249566724434,3.0,0.04217215482380127,0.03986135181975736,2.6666666666666665,2.0,0.063316002310803,0.027729636048526858,0.03466204506065857,2016-11-20 11:30:00,128.0,449.0,0.2218370883882149,0.3566724436741768,2016-11-20 11:00:00,0.16464471403812825,482.0,2016-11-20 12:30:00,0.3362218370883882,383.0,Busy,Low,Low,1,0.6112501034129785,Unusual demand pattern detected
BHMBCCMKT01,2016-12-12 15:00:00,1184,2016-12-12 14:55:00,577,26.14453614,91.73617216,159.0,bike,average,3.0,0,159.0,159.0,0,418.0,0.2755632582322357,2016-12-12,12,12,0,Monday,0,15,0,30,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,1,False,68,30.0,14,18,0.7777777777777778,0.005199306759098787,0.29341421143847485,1.9979489845001963,8.0,1.6006297475857,0.001897330778018105,0.5632582322357019,6.0,0.4953206239168111,-1.7223857262679605,165.0,184.0,0.28596187175043325,0.3188908145580589,0.31369150779896016,3.0,0.3108030040439052,0.3012709416522241,5.0,5.333333333333333,0.38509532062391677,-0.010398613518197541,-0.04332755632582319,2016-12-12 16:00:00,115.0,462.0,0.19930675909878684,0.13986135181975737,2016-12-12 15:30:00,0.2270363951473137,446.0,,,,Stable,Low,Low,1,0.6112246708047245,Unusual demand pattern detected
BHMBCCMKT01,2016-12-19 10:00:00,1298,2016-12-19 09:56:00,577,26.14453614,91.73617216,57.0,car,low,2.0,0,57.0,57.0,0,520.0,0.09878682842287695,2016-12-19,12,19,0,Monday,0,10,0,20,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,2,False,77,30.0,4,18,0.2222222222222222,0.0034662045060658577,0.06949740034662044,1.3695525852710349,4.009450757695174,0.9606666254765328,0.001897330778018105,0.03119584055459272,2.0,0.022183708838821488,-1.2707657568481578,40.0,24.0,0.06932409012131716,0.0415944540727903,0.019064124783362217,1.0,0.04679376083188908,0.03986135181975736,1.3333333333333333,1.25,0.0663200462160601,0.029462738301559793,0.05719237435008665,2016-12-19 11:00:00,134.0,443.0,0.2322357019064125,0.26325823223570194,2016-12-19 10:30:00,0.1681109185441941,480.0,2016-12-19 12:00:00,0.37435008665511266,361.0,Stable,Low,Low,1,0.6110745297621201,Unusual demand pattern detected
BHMBCCMKT01,2016-12-01 11:30:00,1015,2016-12-01 11:32:00,577,26.14453614,91.73617216,174.0,cycle,high,6.0,0,174.0,174.0,0,403.0,0.30155979202772965,2016-12-01,12,1,3,Thursday,0,11,30,23,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,2,0,False,59,30.0,7,18,0.3888888888888889,0.010398613518197574,0.41213171577123053,1.9999195680196156,10.0,1.6025255206581845,0.001897330778018105,0.2755632582322357,5.0,0.2937608318890814,-1.6983597759918858,153.0,127.0,0.2651646447140381,0.22010398613518198,0.08145580589254767,5.0,0.21606008087810513,0.13691507798960137,3.0,2.3333333333333335,0.2184286539572501,0.036395147313691534,0.08145580589254767,2016-12-01 12:30:00,191.0,386.0,0.3310225303292894,0.4329289428076256,2016-12-01 12:00:00,0.3396880415944541,381.0,2016-12-01 13:30:00,0.35181975736568455,374.0,Busy,Low,Low,1,0.6110625858129688,Unusual demand pattern detected
BHMBCCMKT01,2016-12-18 15:30:00,1291,2016-12-18 15:30:00,577,26.14453614,91.73617216,293.0,car,low,4.0,1,293.0,293.0,0,284.0,0.5077989601386482,2016-12-18,12,18,6,Sunday,1,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,2,False,76,30.0,15,18,0.8333333333333334,0.006932409012131715,0.35615251299826695,1.9957371050396238,6.0,1.3985650673544086,0.001897330778018105,0.7192374350086655,2.0,0.5038128249566725,-1.4879381449009754,303.0,310.0,0.5251299826689775,0.537261698440208,0.44714038128249567,5.0,0.5326400924321202,0.45869439630271525,5.0,7.166666666666667,0.4737146158290006,-0.017331022530329254,-0.029462738301559765,2016-12-18 16:30:00,206.0,371.0,0.35701906412478335,0.2504332755632582,2016-12-18 16:00:00,0.42807625649913345,330.0,,,,Stable,Moderate,Low,1,0.6107795503586607,Unusual demand pattern detected
BHMBCCMKT01,2016-12-12 14:00:00,1182,2016-12-12 14:02:00,577,26.14453614,91.73617216,184.0,bike,high,5.0,0,184.0,184.0,0,393.0,0.3188908145580589,2016-12-12,12,12,0,Monday,0,14,0,28,-0.4999999999999998,-0.8660254037844388,0.0,1.0,2,1,False,68,30.0,12,18,0.6666666666666666,0.008665511265164644,0.4240901213171577,1.9982506044266382,8.0,1.6008408815342094,0.001897330778018105,0.5441941074523396,7.0,0.48214904679376075,-1.6793597898685793,189.0,181.0,0.3275563258232236,0.31369150779896016,0.2720970537261698,7.0,0.31022530329289427,0.28682842287694976,6.666666666666667,5.333333333333333,0.41831311380704794,-0.008665511265164683,0.005199306759098743,2016-12-12 15:00:00,159.0,418.0,0.2755632582322357,0.29341421143847485,2016-12-12 14:30:00,0.28596187175043325,412.0,2016-12-12 16:00:00,0.19930675909878684,462.0,Stable,Low,Low,1,0.6104838986000745,Unusual demand pattern detected
BHMBCCTHL01,2016-12-05 13:00:00,2366,2016-12-05 13:02:00,387,26.14449459,91.73620513,392.0,car,high,10.0,1,392.0,387.0,1,0.0,1.0,2016-12-05,12,5,0,Monday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,0.0,1.0,2,2,False,61,30.0,10,18,0.5555555555555556,0.025839793281653745,0.9025839793281653,0.6020420931380649,12.047136846236635,0.6244641857237733,0.0019019720877115978,1.0,8.0,0.9020671834625322,0.3979579068619351,387.0,387.0,1.0,1.0,0.8578811369509044,12.0,0.97588285960379,0.863479758828596,8.666666666666666,6.666666666666667,0.8186907838070628,0.0,0.0,2016-12-05 14:00:00,383.0,4.0,0.9896640826873385,0.7940568475452197,2016-12-05 13:30:00,1.0,0.0,2016-12-05 15:00:00,0.9095607235142119,35.0,Congested,Critical,Critical,1,0.6103100269177358,High queue and near-full utilization
BHMBCCMKT01,2016-12-12 10:00:00,1174,2016-12-12 10:02:00,577,26.14453614,91.73617216,75.0,car,low,2.0,0,75.0,75.0,0,502.0,0.12998266897746968,2016-12-12,12,12,0,Monday,0,10,0,20,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,2,False,68,30.0,4,18,0.2222222222222222,0.0034662045060658577,0.09133448873483536,1.4831326912318938,6.0,1.0397419776889976,0.001897330778018105,0.019064124783362217,1.0,0.013518197573656843,-1.3531500222544242,40.0,23.0,0.06932409012131716,0.03986135181975736,0.012131715771230503,1.0,0.04274985557481225,0.035095320623916806,1.0,1.0,0.0634315424610052,0.06065857885615253,0.09012131715771232,2016-12-12 11:00:00,142.0,435.0,0.24610051993067592,0.27296360485268634,2016-12-12 10:30:00,0.17157712305025996,478.0,2016-12-12 12:00:00,0.2720970537261698,420.0,Stable,Low,Low,1,0.6100414814369935,Unusual demand pattern detected
